search_id,user_id,origin,destination,search_date,travel_date,cabin,device
S001723,U0218,Delhi,Singapore,2026-08-06,2026-12-23,Economy,Mobile
S001724,U0226,Delhi,Bangkok,2026-01-15,2026-02-15,Business,Mobile
S001725,U0270,Bengaluru,Dubai,2026-05-24,2026-06-10,Business,Desktop
S001726,U0015,Bengaluru,Dubai,2026-03-18,2026-05-29,Business,Mobile
S001727,U0404,Delhi,Dubai,2026-08-05,2027-01-14,Business,Desktop
S001728,U0290,Mumbai,London,2026-08-10,2026-10-15,Business,Mobile
S001729,U0420,Delhi,London,2026-02-22,2026-07-16,Business,Tablet
S001730,U0339,Delhi,Bangkok,2026-07-03,2026-08-28,Economy,Desktop
S001731,U0265,Mumbai,London,2026-01-07,2026-06-29,Economy,Mobile
S001732,U0199,Mumbai,New York,2026-07-04,2026-12-22,Economy,Desktop
S001733,U0158,Delhi,Paris,2026-02-24,2026-05-04,Economy,Mobile
S001734,U0333,Delhi,Singapore,2026-02-21,2026-05-30,Economy,Mobile
S001735,U0475,Mumbai,Dubai,2026-01-04,2026-02-17,First,Desktop
S001736,U0447,Hyderabad,Dubai,2026-02-12,2026-06-18,Business,Desktop
S001737,U0492,Hyderabad,Dubai,2026-02-09,2026-03-20,Business,Mobile
S001738,U0419,Mumbai,Dubai,2026-08-18,2026-11-07,Economy,Mobile
S001739,U0397,Mumbai,Singapore,2026-05-01,2026-06-21,Economy,Desktop
S001740,U0207,Hyderabad,Dubai,2026-01-30,2026-07-27,Economy,Mobile
S001741,U0174,Delhi,London,2026-05-18,2026-09-30,Business,Desktop
S001742,U0184,Delhi,Singapore,2026-08-10,2026-10-08,Economy,Desktop
S001743,U0265,Delhi,Dubai,2026-04-13,2026-09-27,Economy,Mobile
S001744,U0493,Mumbai,Singapore,2026-01-07,2026-03-21,Business,Mobile
S001745,U0471,Delhi,London,2026-06-13,2026-11-09,Business,Mobile
S001746,U0246,Delhi,Singapore,2026-06-12,2026-10-01,Economy,Desktop
S001747,U0036,Mumbai,Dubai,2026-08-04,2026-08-24,Business,Desktop
S001748,U0373,Mumbai,Singapore,2026-06-16,2026-11-20,Business,Desktop
S001749,U0488,Hyderabad,Dubai,2026-06-13,2026-10-21,Business,Mobile
S001750,U0259,Mumbai,Paris,2026-04-19,2026-08-23,Economy,Desktop
S001751,U0482,Delhi,Bangkok,2026-01-20,2026-06-11,Economy,Mobile
S001752,U0019,Mumbai,New York,2026-02-18,2026-04-01,Economy,Desktop
S001753,U0412,Delhi,London,2026-04-06,2026-08-18,First,Mobile
S001754,U0023,Delhi,Dubai,2026-02-28,2026-07-18,Economy,Desktop
S001755,U0104,Bengaluru,Dubai,2026-08-19,2026-11-30,First,Desktop
S001756,U0241,Mumbai,London,2026-06-26,2026-12-05,Economy,Mobile
S001757,U0493,Delhi,Dubai,2026-03-31,2026-09-19,Economy,Desktop
S001758,U0391,Bengaluru,London,2026-01-26,2026-07-09,Economy,Mobile
S001759,U0361,Mumbai,Dubai,2026-02-05,2026-05-03,Economy,Mobile
S001760,U0204,Mumbai,Dubai,2026-06-20,2026-09-07,Business,Mobile
S001761,U0253,Hyderabad,Dubai,2026-05-06,2026-07-22,Business,Desktop
S001762,U0142,Delhi,Bangkok,2026-08-15,2026-10-06,Business,Desktop
S001763,U0302,Delhi,Singapore,2026-02-12,2026-07-24,Business,Desktop
S001764,U0143,Hyderabad,Dubai,2026-04-09,2026-09-07,Business,Desktop
S001765,U0451,Bengaluru,London,2026-07-23,2027-01-17,First,Mobile
S001766,U0271,Delhi,Paris,2026-02-02,2026-04-09,Economy,Mobile
S001767,U0307,Delhi,London,2026-04-10,2026-06-15,Business,Mobile
S001768,U0472,Delhi,Dubai,2026-07-25,2026-08-05,Business,Desktop
S001769,U0500,Mumbai,New York,2026-04-07,2026-08-26,First,Tablet
S001770,U0110,Delhi,Tokyo,2026-08-26,2027-01-24,Business,Mobile
S001771,U0008,Mumbai,New York,2026-06-22,2026-08-26,First,Desktop
S001772,U0069,Delhi,Dubai,2026-02-14,2026-03-01,Business,Desktop
S001773,U0190,Delhi,Dubai,2026-03-29,2026-09-01,Economy,Mobile
S001774,U0179,Delhi,Bangkok,2026-05-23,2026-07-13,Economy,Mobile
S001775,U0063,Delhi,Dubai,2026-04-05,2026-06-30,Business,Desktop
S001776,U0068,Mumbai,Singapore,2026-01-17,2026-02-05,Business,Mobile
S001777,U0206,Delhi,London,2026-05-20,2026-08-17,Economy,Desktop
S001778,U0400,Delhi,London,2026-01-22,2026-02-09,Economy,Mobile
S001779,U0468,Bengaluru,London,2026-05-31,2026-11-17,Economy,Mobile
S001780,U0408,Bengaluru,London,2026-03-31,2026-04-16,Business,Mobile
S001781,U0006,Mumbai,London,2026-03-19,2026-04-10,Economy,Desktop
S001782,U0119,Mumbai,Dubai,2026-05-20,2026-08-26,Business,Mobile
S001783,U0313,Mumbai,Paris,2026-04-24,2026-05-19,Economy,Desktop
S001784,U0031,Mumbai,Dubai,2026-03-09,2026-06-27,Economy,Mobile
S001785,U0006,Delhi,New York,2026-04-20,2026-09-07,First,Mobile
S001786,U0483,Hyderabad,Dubai,2026-06-28,2026-11-13,Economy,Desktop
S001787,U0207,Delhi,Dubai,2026-05-05,2026-10-16,Economy,Mobile
S001788,U0157,Bengaluru,Dubai,2026-05-21,2026-09-07,Economy,Desktop
S001789,U0067,Delhi,Dubai,2026-02-26,2026-06-07,Economy,Mobile
S001790,U0459,Delhi,New York,2026-02-24,2026-08-23,Business,Desktop
S001791,U0387,Mumbai,London,2026-03-23,2026-04-25,Economy,Desktop
S001792,U0412,Hyderabad,Dubai,2026-04-17,2026-10-13,Business,Desktop
S001793,U0330,Mumbai,Dubai,2026-06-05,2026-07-18,Economy,Mobile
S001794,U0370,Delhi,Singapore,2026-04-12,2026-09-02,Business,Desktop
S001795,U0353,Hyderabad,Dubai,2026-08-21,2026-10-27,Business,Mobile
S001796,U0432,Mumbai,Singapore,2026-06-21,2026-08-01,First,Mobile
S001797,U0336,Mumbai,Singapore,2026-05-27,2026-09-16,First,Mobile
S001798,U0379,Mumbai,Dubai,2026-06-23,2026-08-15,Economy,Mobile
S001799,U0394,Bengaluru,London,2026-04-21,2026-09-23,Economy,Desktop
S001800,U0289,Delhi,London,2026-04-17,2026-09-15,Business,Desktop
S001801,U0484,Delhi,London,2026-04-12,2026-06-12,Economy,Mobile
S001802,U0451,Delhi,New York,2026-08-26,2026-11-28,Economy,Desktop
S001803,U0453,Mumbai,London,2026-01-03,2026-04-14,Economy,Mobile
S001804,U0140,Bengaluru,Dubai,2026-07-30,2026-08-11,Economy,Desktop
S001805,U0441,Delhi,Tokyo,2026-05-28,2026-10-02,Business,Desktop
S001806,U0300,Delhi,Paris,2026-01-25,2026-07-13,Economy,Desktop
S001807,U0013,Mumbai,Paris,2026-03-16,2026-05-11,Economy,Mobile
S001808,U0152,Bengaluru,London,2026-07-03,2026-12-21,Business,Desktop
S001809,U0428,Delhi,Dubai,2026-07-28,2026-08-16,Economy,Mobile
S001810,U0313,Delhi,Paris,2026-03-02,2026-04-02,First,Desktop
S001811,U0352,Mumbai,Dubai,2026-05-03,2026-09-09,Economy,Mobile
S001812,U0400,Mumbai,London,2026-02-24,2026-07-09,Business,Desktop
S001813,U0480,Mumbai,Paris,2026-06-12,2026-08-06,Economy,Mobile
S001814,U0109,Mumbai,Singapore,2026-07-25,2026-11-30,Economy,Desktop
S001815,U0485,Delhi,Bangkok,2026-07-06,2026-08-16,Economy,Desktop
S001816,U0376,Mumbai,Dubai,2026-02-08,2026-05-08,Economy,Desktop
S001817,U0356,Mumbai,New York,2026-07-04,2026-09-01,Business,Desktop
S001818,U0149,Delhi,London,2026-03-24,2026-06-14,Business,Desktop
S001819,U0367,Mumbai,New York,2026-07-14,2026-11-01,Economy,Desktop
S001820,U0204,Delhi,Paris,2026-02-03,2026-03-28,Economy,Mobile
S001821,U0307,Delhi,New York,2026-04-23,2026-06-11,Economy,Desktop
S001822,U0021,Mumbai,Dubai,2026-06-18,2026-11-19,Economy,Mobile
S001823,U0060,Delhi,London,2026-05-30,2026-11-13,Economy,Desktop
S001824,U0435,Delhi,Dubai,2026-08-18,2026-11-25,First,Desktop
S001825,U0021,Mumbai,New York,2026-01-27,2026-06-26,Economy,Mobile
S001826,U0363,Bengaluru,Dubai,2026-05-29,2026-08-21,Business,Desktop
S001827,U0382,Delhi,Dubai,2026-06-18,2026-07-01,Business,Desktop
S001828,U0245,Delhi,Paris,2026-01-31,2026-04-17,Business,Mobile
S001829,U0390,Delhi,Bangkok,2026-06-04,2026-11-06,Economy,Mobile
S001830,U0073,Mumbai,Singapore,2026-06-14,2026-07-26,Business,Mobile
S001831,U0449,Bengaluru,London,2026-07-13,2026-10-31,Business,Tablet
S001832,U0076,Mumbai,Paris,2026-07-01,2026-08-30,Economy,Mobile
S001833,U0186,Mumbai,Dubai,2026-08-27,2027-01-27,Economy,Desktop
S001834,U0078,Mumbai,Dubai,2026-05-17,2026-06-17,First,Mobile
S001835,U0390,Delhi,London,2026-03-24,2026-06-05,Business,Mobile
S001836,U0065,Hyderabad,Dubai,2026-06-19,2026-10-12,Economy,Desktop
S001837,U0342,Bengaluru,Dubai,2026-06-13,2026-08-06,Business,Mobile
S001838,U0290,Delhi,Paris,2026-01-10,2026-07-05,Economy,Tablet
S001839,U0056,Delhi,London,2026-07-06,2026-10-11,Economy,Mobile
S001840,U0331,Delhi,Singapore,2026-02-09,2026-08-04,Economy,Mobile
S001841,U0259,Delhi,Dubai,2026-02-23,2026-03-03,Economy,Mobile
S001842,U0426,Delhi,London,2026-08-25,2027-01-12,Business,Tablet
S001843,U0190,Mumbai,New York,2026-06-16,2026-10-27,Business,Mobile
S001844,U0006,Hyderabad,Dubai,2026-05-15,2026-07-06,Business,Mobile
S001845,U0006,Delhi,Tokyo,2026-01-04,2026-04-26,Economy,Mobile
S001846,U0191,Bengaluru,London,2026-05-23,2026-07-08,Business,Mobile
S001847,U0148,Delhi,London,2026-07-23,2026-09-25,Economy,Desktop
S001848,U0405,Mumbai,Dubai,2026-06-25,2026-09-17,Economy,Desktop
S001849,U0258,Mumbai,London,2026-01-06,2026-02-14,Business,Mobile
S001850,U0218,Delhi,Paris,2026-03-14,2026-05-21,Economy,Mobile
S001851,U0479,Mumbai,Paris,2026-06-12,2026-06-30,Economy,Desktop
S001852,U0090,Mumbai,London,2026-07-19,2026-11-28,Economy,Mobile
S001853,U0312,Delhi,Singapore,2026-07-18,2026-09-11,Economy,Mobile
S001854,U0352,Delhi,London,2026-07-15,2026-10-17,Business,Mobile
S001855,U0010,Mumbai,Dubai,2026-02-27,2026-05-22,First,Mobile
S001856,U0087,Delhi,Singapore,2026-03-18,2026-03-29,Business,Mobile
S001857,U0250,Delhi,Dubai,2026-01-19,2026-04-04,Business,Mobile
S001858,U0326,Delhi,Singapore,2026-03-03,2026-06-28,Business,Mobile
S001859,U0151,Delhi,Bangkok,2026-03-12,2026-08-25,Business,Mobile
S001860,U0476,Delhi,New York,2026-05-18,2026-07-23,Economy,Desktop
S001861,U0113,Delhi,London,2026-01-25,2026-03-18,First,Tablet
S001862,U0030,Delhi,Dubai,2026-06-21,2026-12-13,Economy,Tablet
S001863,U0128,Mumbai,Singapore,2026-08-15,2026-09-03,First,Desktop
S001864,U0078,Mumbai,London,2026-05-07,2026-08-29,Economy,Mobile
S001865,U0421,Mumbai,London,2026-02-27,2026-06-25,Business,Mobile
S001866,U0055,Mumbai,Singapore,2026-06-02,2026-09-16,Business,Desktop
S001867,U0480,Delhi,New York,2026-08-09,2027-01-08,First,Mobile
S001868,U0305,Mumbai,Paris,2026-04-30,2026-08-27,Business,Mobile
S001869,U0034,Mumbai,London,2026-07-23,2026-11-03,Economy,Mobile
S001870,U0105,Mumbai,Paris,2026-04-21,2026-06-17,Business,Mobile
S001871,U0172,Mumbai,London,2026-06-17,2026-10-19,Economy,Desktop
S001872,U0499,Delhi,London,2026-03-17,2026-04-28,Economy,Desktop
S001873,U0022,Delhi,New York,2026-03-11,2026-06-06,Economy,Desktop
S001874,U0287,Delhi,New York,2026-05-18,2026-09-04,Economy,Desktop
S001875,U0391,Bengaluru,Dubai,2026-03-07,2026-04-16,Business,Mobile
S001876,U0105,Delhi,Paris,2026-04-30,2026-09-23,Business,Desktop
S001877,U0149,Bengaluru,Dubai,2026-08-25,2027-01-11,Business,Mobile
S001878,U0272,Delhi,Tokyo,2026-06-02,2026-07-26,Economy,Desktop
S001879,U0276,Mumbai,New York,2026-07-18,2026-11-05,Economy,Mobile
S001880,U0299,Mumbai,Singapore,2026-08-20,2026-11-25,Economy,Desktop
S001881,U0172,Delhi,New York,2026-03-28,2026-08-05,Economy,Tablet
S001882,U0047,Hyderabad,Dubai,2026-08-28,2026-10-13,Economy,Mobile
S001883,U0114,Mumbai,Paris,2026-05-19,2026-10-13,Economy,Mobile
S001884,U0275,Delhi,Dubai,2026-05-02,2026-06-03,Business,Mobile
S001885,U0304,Mumbai,Paris,2026-06-13,2026-11-08,Business,Mobile
S001886,U0480,Delhi,Dubai,2026-02-18,2026-05-31,Business,Mobile
S001887,U0207,Delhi,Singapore,2026-02-17,2026-07-12,Economy,Desktop
S001888,U0453,Mumbai,Dubai,2026-04-25,2026-10-14,Business,Mobile
S001889,U0395,Bengaluru,London,2026-03-28,2026-06-22,Business,Mobile
S001890,U0463,Delhi,Tokyo,2026-08-23,2026-10-25,Economy,Desktop
S001891,U0413,Mumbai,Dubai,2026-01-07,2026-06-12,Economy,Mobile
S001892,U0242,Delhi,London,2026-08-07,2026-12-02,Economy,Mobile
S001893,U0301,Mumbai,Dubai,2026-03-18,2026-08-15,Economy,Desktop
S001894,U0196,Bengaluru,London,2026-06-28,2026-09-18,Economy,Desktop
S001895,U0497,Mumbai,London,2026-05-25,2026-06-29,Economy,Mobile
S001896,U0164,Mumbai,Dubai,2026-06-09,2026-10-23,Economy,Mobile
S001897,U0176,Delhi,Dubai,2026-06-03,2026-06-11,Economy,Mobile
S001898,U0343,Mumbai,Singapore,2026-05-01,2026-05-10,Business,Mobile
S001899,U0271,Mumbai,Dubai,2026-05-04,2026-07-21,Economy,Mobile
S001900,U0110,Delhi,Paris,2026-05-30,2026-06-16,Business,Desktop
S001901,U0172,Delhi,London,2026-05-21,2026-11-03,Economy,Desktop
S001902,U0451,Bengaluru,London,2026-05-05,2026-05-15,Economy,Mobile
S001903,U0352,Mumbai,Dubai,2026-01-12,2026-06-04,Business,Desktop
S001904,U0202,Mumbai,Singapore,2026-03-12,2026-06-14,Business,Mobile
S001905,U0168,Mumbai,Dubai,2026-01-01,2026-04-30,Economy,Mobile
S001906,U0102,Delhi,Paris,2026-06-10,2026-07-02,Business,Desktop
S001907,U0086,Bengaluru,Dubai,2026-04-29,2026-07-30,Business,Desktop
S001908,U0142,Bengaluru,Dubai,2026-05-22,2026-06-07,Economy,Mobile
S001909,U0447,Delhi,New York,2026-04-21,2026-10-08,Economy,Mobile
S001910,U0337,Delhi,Singapore,2026-03-05,2026-04-04,Business,Desktop
S001911,U0213,Mumbai,Paris,2026-02-12,2026-04-23,Economy,Mobile
S001912,U0051,Bengaluru,London,2026-07-05,2026-09-05,Economy,Mobile
S001913,U0112,Delhi,Dubai,2026-02-10,2026-05-16,Economy,Mobile
S001914,U0463,Delhi,Bangkok,2026-07-28,2026-08-25,Business,Desktop
S001915,U0442,Delhi,Singapore,2026-07-15,2026-09-09,Business,Mobile
S001916,U0271,Delhi,Dubai,2026-04-25,2026-06-17,Business,Tablet
S001917,U0065,Mumbai,Dubai,2026-02-08,2026-03-09,Business,Mobile
S001918,U0344,Mumbai,Dubai,2026-01-01,2026-03-31,First,Mobile
S001919,U0183,Mumbai,Singapore,2026-02-10,2026-03-07,Business,Desktop
S001920,U0332,Mumbai,Dubai,2026-06-22,2026-12-07,Business,Mobile
S001921,U0010,Delhi,Dubai,2026-03-29,2026-05-03,First,Mobile
S001922,U0494,Delhi,Dubai,2026-08-14,2026-10-20,Economy,Mobile
S001923,U0234,Delhi,New York,2026-04-08,2026-07-08,Business,Mobile
S001924,U0298,Delhi,Paris,2026-03-29,2026-05-09,Business,Desktop
S001925,U0244,Mumbai,London,2026-03-20,2026-03-31,Business,Mobile
S001926,U0351,Delhi,London,2026-07-28,2026-10-18,Business,Desktop
S001927,U0267,Delhi,Dubai,2026-05-21,2026-06-03,Business,Desktop
S001928,U0118,Bengaluru,Dubai,2026-03-12,2026-09-03,First,Mobile
S001929,U0144,Mumbai,Singapore,2026-05-17,2026-09-30,Business,Mobile
S001930,U0381,Delhi,Singapore,2026-08-24,2027-01-15,Economy,Mobile
S001931,U0201,Delhi,London,2026-07-10,2026-10-26,Economy,Mobile
S001932,U0239,Delhi,Paris,2026-04-09,2026-05-29,Business,Desktop
S001933,U0334,Mumbai,Singapore,2026-05-31,2026-08-15,Economy,Mobile
S001934,U0403,Delhi,Dubai,2026-07-01,2026-10-06,Economy,Desktop
S001935,U0415,Delhi,Dubai,2026-06-24,2026-12-10,Economy,Mobile
S001936,U0457,Mumbai,London,2026-06-16,2026-08-23,Business,Mobile
S001937,U0484,Delhi,Bangkok,2026-03-28,2026-04-23,Economy,Mobile
S001938,U0437,Delhi,Bangkok,2026-06-03,2026-11-19,Business,Mobile
S001939,U0487,Mumbai,New York,2026-01-01,2026-06-21,Business,Desktop
S001940,U0246,Delhi,Paris,2026-05-22,2026-08-08,Economy,Desktop
S001941,U0346,Delhi,Dubai,2026-08-12,2026-12-16,Economy,Mobile
S001942,U0008,Delhi,New York,2026-04-22,2026-08-01,Business,Desktop
S001943,U0152,Bengaluru,London,2026-03-15,2026-07-26,Business,Desktop
S001944,U0392,Delhi,Dubai,2026-03-06,2026-07-03,Economy,Desktop
S001945,U0211,Delhi,Tokyo,2026-03-10,2026-07-01,Economy,Desktop
S001946,U0367,Delhi,Dubai,2026-03-08,2026-06-02,Economy,Desktop
S001947,U0432,Mumbai,London,2026-06-26,2026-07-30,Economy,Mobile
S001948,U0158,Mumbai,New York,2026-02-19,2026-08-04,Economy,Mobile
S001949,U0058,Mumbai,New York,2026-02-27,2026-07-22,Economy,Mobile
S001950,U0086,Bengaluru,London,2026-02-22,2026-08-17,Business,Desktop
S001951,U0055,Delhi,Dubai,2026-04-01,2026-09-05,First,Desktop
S001952,U0201,Delhi,Bangkok,2026-04-25,2026-05-31,Business,Desktop
S001953,U0122,Mumbai,Singapore,2026-04-28,2026-05-13,First,Desktop
S001954,U0446,Mumbai,Singapore,2026-02-26,2026-05-02,Business,Mobile
S001955,U0108,Hyderabad,Dubai,2026-03-27,2026-09-05,Business,Desktop
S001956,U0304,Delhi,Paris,2026-01-18,2026-04-13,Economy,Desktop
S001957,U0132,Delhi,Dubai,2026-01-16,2026-05-05,Economy,Desktop
S001958,U0421,Delhi,Paris,2026-05-10,2026-09-07,Business,Desktop
S001959,U0392,Delhi,London,2026-08-27,2027-02-10,Business,Mobile
S001960,U0385,Delhi,London,2026-01-13,2026-03-07,Economy,Mobile
S001961,U0476,Delhi,Singapore,2026-06-22,2026-10-04,Economy,Tablet
S001962,U0198,Hyderabad,Dubai,2026-03-21,2026-08-24,Business,Mobile
S001963,U0047,Delhi,Dubai,2026-07-19,2026-12-29,Economy,Mobile
S001964,U0228,Bengaluru,London,2026-02-12,2026-07-30,Economy,Mobile
S001965,U0245,Delhi,Dubai,2026-07-19,2026-09-05,Business,Mobile
S001966,U0203,Delhi,Paris,2026-02-23,2026-04-17,Economy,Desktop
S001967,U0261,Mumbai,Singapore,2026-07-21,2026-10-09,Business,Desktop
S001968,U0178,Bengaluru,London,2026-08-13,2026-10-09,Business,Desktop
S001969,U0024,Delhi,Dubai,2026-06-08,2026-12-04,Business,Mobile
S001970,U0175,Delhi,Paris,2026-07-23,2026-10-31,Economy,Desktop
S001971,U0274,Hyderabad,Dubai,2026-05-17,2026-09-20,Economy,Desktop
S001972,U0340,Bengaluru,London,2026-08-17,2026-11-06,Economy,Tablet
S001973,U0412,Mumbai,Singapore,2026-03-14,2026-08-29,Business,Tablet
S001974,U0461,Bengaluru,Dubai,2026-02-17,2026-07-22,Economy,Desktop
S001975,U0261,Delhi,London,2026-01-18,2026-05-27,Economy,Mobile
S001976,U0286,Delhi,Paris,2026-08-10,2027-01-04,Economy,Mobile
S001977,U0001,Delhi,Tokyo,2026-08-12,2027-01-18,Economy,Desktop
S001978,U0086,Delhi,London,2026-08-20,2026-12-26,Economy,Desktop
S001979,U0338,Delhi,Singapore,2026-08-03,2026-08-30,Business,Desktop
S001980,U0430,Delhi,Dubai,2026-01-11,2026-01-18,Economy,Mobile
S001981,U0069,Delhi,New York,2026-07-09,2026-09-22,Economy,Desktop
S001982,U0031,Mumbai,New York,2026-03-25,2026-06-25,Economy,Mobile
S001983,U0198,Mumbai,Dubai,2026-01-19,2026-04-06,Business,Mobile
S001984,U0091,Delhi,Singapore,2026-04-10,2026-04-29,Economy,Mobile
S001985,U0440,Mumbai,Dubai,2026-04-26,2026-05-25,Business,Desktop
S001986,U0473,Mumbai,London,2026-03-31,2026-09-02,Business,Mobile
S001987,U0349,Delhi,Dubai,2026-03-15,2026-03-27,Business,Desktop
S001988,U0383,Delhi,Tokyo,2026-01-24,2026-06-27,Economy,Mobile
S001989,U0412,Delhi,London,2026-01-13,2026-04-05,First,Desktop
S001990,U0016,Delhi,Tokyo,2026-05-05,2026-10-26,Business,Desktop
S001991,U0310,Delhi,New York,2026-04-26,2026-05-11,Business,Desktop
S001992,U0437,Mumbai,London,2026-06-23,2026-07-27,Economy,Mobile
S001993,U0396,Delhi,Paris,2026-06-30,2026-11-22,Business,Mobile
S001994,U0276,Mumbai,Singapore,2026-08-14,2026-12-14,Business,Desktop
S001995,U0338,Mumbai,Singapore,2026-06-06,2026-09-16,Economy,Mobile
S001996,U0162,Delhi,Dubai,2026-06-13,2026-09-02,Economy,Mobile
S001997,U0437,Mumbai,London,2026-03-12,2026-06-14,Business,Mobile
S001998,U0192,Mumbai,Dubai,2026-08-10,2026-10-11,Economy,Desktop
S001999,U0151,Delhi,London,2026-05-06,2026-08-25,Business,Mobile
S002000,U0365,Mumbai,London,2026-05-25,2026-07-05,Economy,Mobile
S002001,U0411,Delhi,London,2026-06-25,2026-07-26,Economy,Desktop
S002002,U0113,Mumbai,Dubai,2026-07-24,2026-11-20,Business,Mobile
S002003,U0273,Delhi,London,2026-06-01,2026-09-14,Economy,Mobile
S002004,U0176,Delhi,Dubai,2026-07-01,2026-12-01,First,Mobile
S002005,U0149,Delhi,Dubai,2026-04-29,2026-06-05,Business,Desktop
S002006,U0178,Hyderabad,Dubai,2026-08-11,2026-11-06,Business,Mobile
S002007,U0424,Delhi,London,2026-04-01,2026-05-27,Business,Desktop
S002008,U0382,Mumbai,New York,2026-03-26,2026-06-27,Business,Desktop
S002009,U0223,Delhi,Dubai,2026-04-18,2026-06-10,Economy,Mobile
S002010,U0259,Bengaluru,Dubai,2026-05-07,2026-05-14,Business,Desktop
S002011,U0273,Delhi,London,2026-05-01,2026-09-09,Economy,Mobile
S002012,U0189,Bengaluru,Dubai,2026-05-09,2026-09-30,Economy,Mobile
S002013,U0306,Mumbai,New York,2026-07-26,2026-12-15,Business,Desktop
S002014,U0378,Delhi,London,2026-07-14,2026-11-03,Business,Desktop
S002015,U0090,Delhi,Tokyo,2026-01-06,2026-05-17,Economy,Mobile
S002016,U0343,Mumbai,Singapore,2026-03-19,2026-08-26,Economy,Mobile
S002017,U0262,Mumbai,Dubai,2026-07-02,2026-12-17,Business,Mobile
S002018,U0156,Delhi,Paris,2026-02-07,2026-03-04,Economy,Mobile
S002019,U0200,Bengaluru,Dubai,2026-06-10,2026-08-27,Business,Desktop
S002020,U0055,Mumbai,Singapore,2026-04-26,2026-09-08,Business,Desktop
S002021,U0254,Mumbai,London,2026-04-12,2026-09-18,Economy,Mobile
S002022,U0442,Mumbai,Paris,2026-01-08,2026-02-07,Economy,Mobile
S002023,U0173,Bengaluru,London,2026-08-06,2026-11-04,Business,Mobile
S002024,U0200,Delhi,Tokyo,2026-07-26,2026-11-29,Economy,Mobile
S002025,U0403,Bengaluru,London,2026-03-19,2026-06-02,Economy,Mobile
S002026,U0102,Mumbai,Dubai,2026-04-22,2026-10-05,Economy,Mobile
S002027,U0285,Bengaluru,Dubai,2026-05-28,2026-10-26,Economy,Mobile
S002028,U0151,Delhi,Dubai,2026-02-24,2026-06-16,Economy,Mobile
S002029,U0111,Mumbai,Dubai,2026-02-17,2026-05-03,Business,Desktop
S002030,U0416,Mumbai,Singapore,2026-07-30,2026-08-16,Business,Mobile
S002031,U0266,Delhi,New York,2026-07-03,2026-12-22,Business,Tablet
S002032,U0091,Delhi,London,2026-08-13,2027-01-13,Business,Desktop
S002033,U0177,Mumbai,Paris,2026-08-16,2026-12-03,Economy,Tablet
S002034,U0449,Mumbai,London,2026-03-29,2026-08-27,Economy,Desktop
S002035,U0231,Delhi,Singapore,2026-01-10,2026-01-29,Business,Desktop
S002036,U0029,Mumbai,Paris,2026-02-21,2026-02-28,Business,Desktop
S002037,U0443,Mumbai,London,2026-06-27,2026-07-05,Business,Mobile
S002038,U0301,Delhi,London,2026-02-03,2026-05-29,Business,Desktop
S002039,U0195,Delhi,Dubai,2026-06-13,2026-11-10,Business,Desktop
S002040,U0307,Bengaluru,Dubai,2026-08-27,2026-09-06,Economy,Mobile
S002041,U0239,Delhi,London,2026-03-02,2026-05-04,Business,Desktop
S002042,U0357,Mumbai,London,2026-08-16,2026-12-13,Business,Mobile
S002043,U0479,Mumbai,Singapore,2026-05-24,2026-06-22,First,Mobile
S002044,U0384,Mumbai,Singapore,2026-03-20,2026-07-28,Business,Mobile
S002045,U0267,Delhi,London,2026-01-18,2026-05-21,Business,Desktop
S002046,U0214,Mumbai,Singapore,2026-03-12,2026-07-26,Economy,Desktop
S002047,U0082,Mumbai,London,2026-06-24,2026-09-25,Business,Desktop
S002048,U0128,Hyderabad,Dubai,2026-03-27,2026-09-03,First,Desktop
S002049,U0483,Delhi,Dubai,2026-02-01,2026-06-12,Business,Mobile
S002050,U0262,Mumbai,London,2026-02-12,2026-06-09,Business,Desktop
S002051,U0067,Delhi,Singapore,2026-03-24,2026-04-06,Economy,Mobile
S002052,U0062,Delhi,Singapore,2026-06-17,2026-08-06,Business,Desktop
S002053,U0133,Bengaluru,London,2026-07-12,2026-12-26,Business,Mobile
S002054,U0137,Mumbai,Dubai,2026-06-12,2026-10-09,Business,Mobile
S002055,U0028,Mumbai,Dubai,2026-03-10,2026-08-27,Economy,Desktop
S002056,U0211,Delhi,Paris,2026-02-19,2026-03-01,Business,Desktop
S002057,U0476,Mumbai,Singapore,2026-01-12,2026-05-16,Economy,Mobile
S002058,U0475,Delhi,Singapore,2026-07-23,2026-08-21,Business,Desktop
